정류소ID,업체명,노선번호,노선유형,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,정류장유형,환승역타입,위치(동),쉘터,BIS설치여부,LED,LCD,LED+LCD복합형,알뜰형,임대형(음성),lon,lat,정류소/정류장명,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
200000091,대원고속,1009,직행좌석형시내버스,1051,768,283,36,36,0,시내,일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9920721,37.29861523,풍림아파트,178.0,143.0,100.0,84.0,78.0,111.0,174.0,241.0,377.0,353.0,354.0,362.0,401.0,429.0,440.0,459.0,492.0,560.0,650.0,605.0,484.0,430.0,367.0,267.0
200000091,경진여객운수(주),7780,직행좌석형시내버스,7394,6845,549,200,200,0,시내,일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9920721,37.29861523,풍림아파트,178.0,143.0,100.0,84.0,78.0,111.0,174.0,241.0,377.0,353.0,354.0,362.0,401.0,429.0,440.0,459.0,492.0,560.0,650.0,605.0,484.0,430.0,367.0,267.0
200000091,수원여객,112,일반형시내버스,10535,8814,1721,12539,12539,0,시내,일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9920721,37.29861523,풍림아파트,178.74,143.97,100.59,84.78,78.95,111.29,174.15,241.86,377.84,353.24,354.81,362.43,401.77,429.68,440.15,459.24,492.51,560.7099999999999,650.79,605.18,484.78,430.72,367.61,267.53
200000091,수원여객,7,일반형시내버스,522,329,193,1777,1777,0,시내,일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9920721,37.29861523,풍림아파트,178.74,143.97,100.59,84.78,78.95,111.29,174.15,241.86,377.84,353.24,354.81,362.43,401.77,429.68,440.15,459.24,492.51,560.7099999999999,650.79,605.18,484.78,430.72,367.61,267.53
200000091,용남고속,99_2,일반형시내버스,2049,1776,273,930,930,0,시내,일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9920721,37.29861523,풍림아파트,178.74,143.97,100.59,84.78,78.95,111.29,174.15,241.86,377.84,353.24,354.81,362.43,401.77,429.68,440.15,459.24,492.51,560.7099999999999,650.79,605.18,484.78,430.72,367.61,267.53
200000093,대원고속,65,일반형시내버스,26945,15777,11168,22645,22645,0,시내,일반,경기도 수원시 영화동,1.0,1.0,,,1.0,,,127.011444,37.29239115,KT수원지사.국민연금북수원지사,139.0,103.0,71.0,58.0,59.0,140.0,226.0,395.0,658.0,569.0,557.0,581.0,601.0,632.0,659.0,676.0,706.0,780.0,808.0,661.0,505.0,450.0,352.0,220.0
200000093,수원여객,112,일반형시내버스,34583,18350,16233,26374,26374,0,시내,일반,경기도 수원시 영화동,1.0,1.0,,,1.0,,,127.011444,37.29239115,KT수원지사.국민연금북수원지사,139.8,103.48,71.26,58.9,59.42999999999999,140.70999999999998,226.99,395.37,658.5,569.2,557.11,581.3199999999999,601.12,632.64,659.5999999999999,676.02,706.7,780.95,808.6,661.1800000000001,505.46,450.14,352.21000000000004,220.57
200000093,수원여객,64,일반형시내버스,10223,4911,5312,14352,14352,0,시내,일반,경기도 수원시 영화동,1.0,1.0,,,1.0,,,127.011444,37.29239115,KT수원지사.국민연금북수원지사,139.8,103.48,71.26,58.9,59.42999999999999,140.70999999999998,226.99,395.37,658.5,569.2,557.11,581.3199999999999,601.12,632.64,659.5999999999999,676.02,706.7,780.95,808.6,661.1800000000001,505.46,450.14,352.21000000000004,220.57
200000094,대원고속,1009,직행좌석형시내버스,2109,715,1394,899,899,0,시내,일반,경기도 수원시 파장동,1.0,1.0,,,1.0,,,126.9839585,37.31695925,동원고교.해우재입구,135.0,90.0,60.0,57.0,78.0,179.0,354.0,667.0,764.0,560.0,542.0,552.0,582.0,584.0,571.0,578.0,612.0,636.0,679.0,568.0,433.0,374.0,298.0,200.0
200000094,(주)용남고속버스라인,3003,직행좌석형시내버스,3734,2596,1138,1035,1035,0,시내,일반,경기도 수원시 파장동,1.0,1.0,,,1.0,,,126.9839585,37.31695925,동원고교.해우재입구,135.0,90.0,60.0,57.0,78.0,179.0,354.0,667.0,764.0,560.0,542.0,552.0,582.0,584.0,571.0,578.0,612.0,636.0,679.0,568.0,433.0,374.0,298.0,200.0
200000094,수원여객,42,일반형시내버스,512,346,166,1126,1126,0,시내,일반,경기도 수원시 파장동,1.0,1.0,,,1.0,,,126.9839585,37.31695925,동원고교.해우재입구,135.24,90.88,60.95,57.48,78.6,179.72000000000003,354.06,667.55,764.47,560.52,542.12,552.64,582.6,584.97,571.06,578.64,612.73,636.01,679.71,568.38,433.61,374.67,298.08000000000004,200.14
200000094,수원여객,64,일반형시내버스,275,208,67,668,668,0,시내,일반,경기도 수원시 파장동,1.0,1.0,,,1.0,,,126.9839585,37.31695925,동원고교.해우재입구,135.24,90.88,60.95,57.48,78.6,179.72000000000003,354.06,667.55,764.47,560.52,542.12,552.64,582.6,584.97,571.06,578.64,612.73,636.01,679.71,568.38,433.61,374.67,298.08000000000004,200.14
200000094,용남고속,92,일반형시내버스,27,21,6,169,169,0,시내,일반,경기도 수원시 파장동,1.0,1.0,,,1.0,,,126.9839585,37.31695925,동원고교.해우재입구,135.24,90.88,60.95,57.48,78.6,179.72000000000003,354.06,667.55,764.47,560.52,542.12,552.64,582.6,584.97,571.06,578.64,612.73,636.01,679.71,568.38,433.61,374.67,298.08000000000004,200.14
200000096,대원고속,1009,직행좌석형시내버스,116,87,29,843,843,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9932534,37.2949367,정자3동주민센터.정자동중심상가,333.0,272.0,163.0,129.0,116.0,179.0,288.0,513.0,917.0,848.0,874.0,860.0,994.0,1112.0,1124.0,1192.0,1265.0,1523.0,1685.0,1465.0,1087.0,947.0,783.0,498.0
200000096,(주)용남고속버스라인,3003,직행좌석형시내버스,745,634,111,10042,10042,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9932534,37.2949367,정자3동주민센터.정자동중심상가,333.0,272.0,163.0,129.0,116.0,179.0,288.0,513.0,917.0,848.0,874.0,860.0,994.0,1112.0,1124.0,1192.0,1265.0,1523.0,1685.0,1465.0,1087.0,947.0,783.0,498.0
200000096,수원여객,30,일반형시내버스,13635,12470,1165,5083,5083,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9932534,37.2949367,정자3동주민센터.정자동중심상가,333.69,272.6,163.14,129.78,116.79,179.75,288.15,513.55,917.84,848.8399999999999,874.1099999999999,860.45,994.49,1112.86,1124.34,1192.19,1265.86,1523.0700000000002,1685.1699999999998,1465.1799999999998,1087.36,947.56,783.5600000000001,498.25
200000096,수원여객,7,일반형시내버스,10460,9332,1128,4641,4641,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9932534,37.2949367,정자3동주민센터.정자동중심상가,333.69,272.6,163.14,129.78,116.79,179.75,288.15,513.55,917.84,848.8399999999999,874.1099999999999,860.45,994.49,1112.86,1124.34,1192.19,1265.86,1523.0700000000002,1685.1699999999998,1465.1799999999998,1087.36,947.56,783.5600000000001,498.25
200000096,용남고속,92_1,일반형시내버스,4454,4071,383,2495,2495,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9932534,37.2949367,정자3동주민센터.정자동중심상가,333.69,272.6,163.14,129.78,116.79,179.75,288.15,513.55,917.84,848.8399999999999,874.1099999999999,860.45,994.49,1112.86,1124.34,1192.19,1265.86,1523.0700000000002,1685.1699999999998,1465.1799999999998,1087.36,947.56,783.5600000000001,498.25
200000111,대원고속,1009,직행좌석형시내버스,1209,1013,196,157,157,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9934115,37.29540115,정자3동주민센터.정자동중심상가,258.0,205.0,153.0,131.0,125.0,176.0,260.0,458.0,761.0,682.0,709.0,713.0,813.0,893.0,920.0,971.0,1040.0,1216.0,1366.0,1126.0,854.0,737.0,588.0,364.0
200000111,(주)용남고속버스라인,3003,직행좌석형시내버스,12731,11489,1242,1017,1017,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9934115,37.29540115,정자3동주민센터.정자동중심상가,258.0,205.0,153.0,131.0,125.0,176.0,260.0,458.0,761.0,682.0,709.0,713.0,813.0,893.0,920.0,971.0,1040.0,1216.0,1366.0,1126.0,854.0,737.0,588.0,364.0
200000111,수원여객,30,일반형시내버스,6225,5171,1054,13588,13588,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9934115,37.29540115,정자3동주민센터.정자동중심상가,258.37,205.23,153.4,131.35,125.06,176.32000000000002,260.44,458.91,761.03,682.52,709.4,713.9200000000001,813.49,893.31,920.44,971.23,1040.86,1216.91,1366.19,1126.13,854.4100000000001,737.28,588.39,364.05
200000111,수원여객,7,일반형시내버스,7075,6204,871,11580,11580,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9934115,37.29540115,정자3동주민센터.정자동중심상가,258.37,205.23,153.4,131.35,125.06,176.32000000000002,260.44,458.91,761.03,682.52,709.4,713.9200000000001,813.49,893.31,920.44,971.23,1040.86,1216.91,1366.19,1126.13,854.4100000000001,737.28,588.39,364.05
200000111,용남고속,92_1,일반형시내버스,3329,2956,373,5105,5105,0,시내,일반,경기도 수원시 정자3동,1.0,1.0,,,1.0,,,126.9934115,37.29540115,정자3동주민센터.정자동중심상가,258.37,205.23,153.4,131.35,125.06,176.32000000000002,260.44,458.91,761.03,682.52,709.4,713.9200000000001,813.49,893.31,920.44,971.23,1040.86,1216.91,1366.19,1126.13,854.4100000000001,737.28,588.39,364.05
200000112,대원고속,1009,직행좌석형시내버스,608,594,14,21,21,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9949955,37.29274406,장안고등학교,85.0,70.0,44.0,34.0,32.0,50.0,84.0,144.0,267.0,218.0,221.0,224.0,247.0,271.0,283.0,304.0,322.0,379.0,426.0,365.0,275.0,244.0,196.0,129.0
200000112,수원여객,61,일반형시내버스,593,580,13,1279,1279,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9949955,37.29274406,장안고등학교,85.11,70.1,44.05,34.89,32.5,50.68,84.85,144.75,267.96000000000004,218.01,221.76,224.98,247.99,271.44,283.5,304.68,322.4,379.73,426.42,365.79,275.67,244.07,196.28,129.05
200000112,수원여객,98,일반형시내버스,250,235,15,1249,1249,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9949955,37.29274406,장안고등학교,85.11,70.1,44.05,34.89,32.5,50.68,84.85,144.75,267.96000000000004,218.01,221.76,224.98,247.99,271.44,283.5,304.68,322.4,379.73,426.42,365.79,275.67,244.07,196.28,129.05
200000113,대원고속,1009,직행좌석형시내버스,931,904,27,17,17,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9965383,37.29016953,경기도립수원의료원.두견마을,382.0,343.0,272.0,269.0,272.0,326.0,437.0,545.0,628.0,569.0,575.0,603.0,639.0,653.0,658.0,678.0,711.0,761.0,816.0,765.0,667.0,621.0,548.0,476.0
200000113,수원여객,61,일반형시내버스,750,730,20,816,816,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9965383,37.29016953,경기도립수원의료원.두견마을,382.99,343.53,272.05,269.66,272.26,326.04999999999995,437.87,545.93,628.99,569.59,575.27,603.46,639.61,653.51,658.2,678.58,711.8,761.04,816.76,765.9699999999999,667.57,621.62,548.74,476.58
200000113,수원여객,98,일반형시내버스,403,382,21,833,833,0,시내,일반,경기도 수원시 정자2동,1.0,1.0,1.0,,,,,126.9965383,37.29016953,경기도립수원의료원.두견마을,382.99,343.53,272.05,269.66,272.26,326.04999999999995,437.87,545.93,628.99,569.59,575.27,603.46,639.61,653.51,658.2,678.58,711.8,761.04,816.76,765.9699999999999,667.57,621.62,548.74,476.58
200000116,대원고속,1009,직행좌석형시내버스,47,38,9,952,952,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9941568,37.30229582,동신아파트,182.0,125.0,85.0,69.0,74.0,110.0,193.0,288.0,417.0,406.0,430.0,457.0,504.0,516.0,539.0,582.0,629.0,719.0,853.0,783.0,583.0,543.0,445.0,295.0
200000116,경진여객운수(주),7770,직행좌석형시내버스,193,173,20,6657,6657,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9941568,37.30229582,동신아파트,182.0,125.0,85.0,69.0,74.0,110.0,193.0,288.0,417.0,406.0,430.0,457.0,504.0,516.0,539.0,582.0,629.0,719.0,853.0,783.0,583.0,543.0,445.0,295.0
200000116,수원여객,64,일반형시내버스,676,641,35,284,284,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9941568,37.30229582,동신아파트,182.88,125.46,85.94,69.69,74.52000000000001,110.54,193.45,288.6,417.58,406.89,430.65,457.83,504.85,516.08,539.0300000000001,582.5200000000001,629.74,719.31,853.4200000000001,783.35,583.24,543.77,445.23,295.89
200000116,수원여객,64,일반형시내버스,5171,4714,457,485,485,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9941568,37.30229582,동신아파트,182.88,125.46,85.94,69.69,74.52000000000001,110.54,193.45,288.6,417.58,406.89,430.65,457.83,504.85,516.08,539.0300000000001,582.5200000000001,629.74,719.31,853.4200000000001,783.35,583.24,543.77,445.23,295.89
200000116,용남고속,92,일반형시내버스,1415,1272,143,100,100,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,1.0,,,,,126.9941568,37.30229582,동신아파트,182.88,125.46,85.94,69.69,74.52000000000001,110.54,193.45,288.6,417.58,406.89,430.65,457.83,504.85,516.08,539.0300000000001,582.5200000000001,629.74,719.31,853.4200000000001,783.35,583.24,543.77,445.23,295.89
200000117,대원고속,1009,직행좌석형시내버스,39,32,7,759,759,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9909379,37.30632476,북수원시장.효자문사거리,94.0,96.0,68.0,63.0,58.0,72.0,130.0,155.0,224.0,219.0,207.0,217.0,233.0,242.0,246.0,265.0,289.0,340.0,379.0,342.0,253.0,222.0,178.0,134.0
200000117,경진여객운수(주),7770,직행좌석형시내버스,125,112,13,3852,3852,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9909379,37.30632476,북수원시장.효자문사거리,94.0,96.0,68.0,63.0,58.0,72.0,130.0,155.0,224.0,219.0,207.0,217.0,233.0,242.0,246.0,265.0,289.0,340.0,379.0,342.0,253.0,222.0,178.0,134.0
200000117,수원여객,64,일반형시내버스,120,109,11,321,321,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9909379,37.30632476,북수원시장.효자문사거리,94.41,96.76,68.96000000000001,63.59,58.040000000000006,72.84,130.55,155.14999999999998,224.58,219.17,207.25,217.05,233.77,242.95,246.93,265.03,289.62,340.62,379.6,342.72,253.14,222.4,178.38,134.6
200000117,수원여객,64,일반형시내버스,2277,2047,230,254,254,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9909379,37.30632476,북수원시장.효자문사거리,94.41,96.76,68.96000000000001,63.59,58.040000000000006,72.84,130.55,155.14999999999998,224.58,219.17,207.25,217.05,233.77,242.95,246.93,265.03,289.62,340.62,379.6,342.72,253.14,222.4,178.38,134.6
200000117,용남고속,92,일반형시내버스,729,656,73,99,99,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9909379,37.30632476,북수원시장.효자문사거리,94.41,96.76,68.96000000000001,63.59,58.040000000000006,72.84,130.55,155.14999999999998,224.58,219.17,207.25,217.05,233.77,242.95,246.93,265.03,289.62,340.62,379.6,342.72,253.14,222.4,178.38,134.6
200000119,대원고속,1009,직행좌석형시내버스,486,446,40,14,14,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9917157,37.30574487,동남아파트.북수원시장,388.0,375.0,259.0,222.0,219.0,306.0,530.0,750.0,1102.0,1026.0,997.0,1049.0,1145.0,1180.0,1197.0,1264.0,1368.0,1570.0,1754.0,1545.0,1143.0,996.0,833.0,561.0
200000119,경진여객운수(주),7780,직행좌석형시내버스,2374,2306,68,152,152,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9917157,37.30574487,동남아파트.북수원시장,388.0,375.0,259.0,222.0,219.0,306.0,530.0,750.0,1102.0,1026.0,997.0,1049.0,1145.0,1180.0,1197.0,1264.0,1368.0,1570.0,1754.0,1545.0,1143.0,996.0,833.0,561.0
200000119,수원여객,64,일반형시내버스,82,73,9,212,212,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9917157,37.30574487,동남아파트.북수원시장,388.76,375.81,259.91,222.81,219.38,306.77,530.63,750.19,1102.46,1026.33,997.15,1049.32,1145.25,1180.11,1197.9299999999998,1264.8200000000002,1368.86,1570.73,1754.0700000000002,1545.47,1143.65,996.87,833.33,561.56
200000119,수원여객,64,일반형시내버스,167,138,29,2383,2383,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9917157,37.30574487,동남아파트.북수원시장,388.76,375.81,259.91,222.81,219.38,306.77,530.63,750.19,1102.46,1026.33,997.15,1049.32,1145.25,1180.11,1197.9299999999998,1264.8200000000002,1368.86,1570.73,1754.0700000000002,1545.47,1143.65,996.87,833.33,561.56
200000119,용남고속,92,일반형시내버스,41,29,12,752,752,0,"시내,마을",일반,경기도 수원시 정자1동,,1.0,1.0,,,,,126.9917157,37.30574487,동남아파트.북수원시장,388.76,375.81,259.91,222.81,219.38,306.77,530.63,750.19,1102.46,1026.33,997.15,1049.32,1145.25,1180.11,1197.9299999999998,1264.8200000000002,1368.86,1570.73,1754.0700000000002,1545.47,1143.65,996.87,833.33,561.56
200000120,대원고속,1009,직행좌석형시내버스,1118,1052,66,18,18,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,,,1.0,,,126.9941744,37.3026758,동신아파트,91.0,74.0,51.0,43.0,44.0,58.0,93.0,148.0,195.0,195.0,205.0,218.0,238.0,242.0,254.0,275.0,296.0,340.0,404.0,380.0,287.0,269.0,225.0,147.0
200000120,경진여객운수(주),7780,직행좌석형시내버스,8713,8275,438,183,183,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,,,1.0,,,126.9941744,37.3026758,동신아파트,91.0,74.0,51.0,43.0,44.0,58.0,93.0,148.0,195.0,195.0,205.0,218.0,238.0,242.0,254.0,275.0,296.0,340.0,404.0,380.0,287.0,269.0,225.0,147.0
200000120,수원여객,64,일반형시내버스,516,492,24,671,671,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,,,1.0,,,126.9941744,37.3026758,동신아파트,91.47,74.47,51.29,43.11,44.17999999999999,58.56,93.94,148.42000000000002,195.45,195.56,205.11,218.34,238.88,242.16,254.54,275.70000000000005,296.65,340.35,404.31,380.21,287.46,269.73,225.33,147.66
200000120,수원여객,64,일반형시내버스,792,751,41,3706,3706,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,,,1.0,,,126.9941744,37.3026758,동신아파트,91.47,74.47,51.29,43.11,44.17999999999999,58.56,93.94,148.42000000000002,195.45,195.56,205.11,218.34,238.88,242.16,254.54,275.70000000000005,296.65,340.35,404.31,380.21,287.46,269.73,225.33,147.66
200000120,용남고속,92,일반형시내버스,283,266,17,1125,1125,0,"시내,마을",일반,경기도 수원시 정자1동,1.0,1.0,,,1.0,,,126.9941744,37.3026758,동신아파트,91.47,74.47,51.29,43.11,44.17999999999999,58.56,93.94,148.42000000000002,195.45,195.56,205.11,218.34,238.88,242.16,254.54,275.70000000000005,296.65,340.35,404.31,380.21,287.46,269.73,225.33,147.66
200000121,대원고속,65,일반형시내버스,14015,13699,316,6866,6866,0,시내,일반,경기도 수원시 송죽동,1.0,1.0,1.0,,,,,127.0033056,37.29593954,송원중학교.수원서부교회,56.0,45.0,32.0,27.0,28.0,33.0,49.0,200.0,218.0,197.0,200.0,211.0,221.0,227.0,225.0,234.0,249.0,257.0,290.0,246.0,209.0,189.0,160.0,106.0
200000121,수원여객,5,일반형시내버스,4911,4814,97,1391,1391,0,시내,일반,경기도 수원시 송죽동,1.0,1.0,1.0,,,,,127.0033056,37.29593954,송원중학교.수원서부교회,56.14,45.14,32.08,27.15,28.77,33.36,49.91,200.42,218.42,197.47,200.9,211.1,221.77,227.55,225.11,234.17,249.44,257.43,290.56,246.85,209.32,189.01,160.68,106.98
200000122,대원고속,65,일반형시내버스,6169,5908,261,3484,3484,0,시내,일반,경기도 수원시 송죽동,1.0,1.0,1.0,,,,,126.999392,37.29656124,수원미술전시관.만석공원,91.0,71.0,49.0,42.0,43.0,66.0,111.0,228.0,424.0,332.0,323.0,332.0,346.0,384.0,382.0,398.0,417.0,479.0,508.0,410.0,302.0,267.0,202.0,146.0
200000122,수원여객,5,일반형시내버스,2285,2181,104,435,435,0,시내,일반,경기도 수원시 송죽동,1.0,1.0,1.0,,,,,126.999392,37.29656124,수원미술전시관.만석공원,91.62,71.69999999999999,49.62,42.23,43.34,66.08,111.35,228.1,424.03,332.27,323.56,332.44,346.85,384.98,382.88,398.16,417.63,479.56,508.81000000000006,410.38,302.85,267.02000000000004,202.86,146.86999999999998
